Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",12.205476165662375,4.617066945437138,7.588409220225238,10.222540976780657,2.2039467101686747,11838,5,5
"[1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",12.044860797914334,4.802957032174138,7.2419037657401955,10.142196850190963,2.2089005135085493,33093,5,5
"[1, 0, 0, 1, 0, 1, 0, 1, 1, 1]",10.503801477947102,5.051379374644767,5.452422103302335,10.116799327700663,2.162753149774698,42281,6,4
"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0]",12.894035638058437,4.7614495121465055,8.132586125911931,10.156522082345026,2.350503644031149,79576,4,6
"[1, 0, 0, 1, 0, 1, 1, 0, 0, 1]",11.683307142182489,4.899975007529484,6.783332134653005,10.091572602909531,2.352930910961066,651,5,5
"[1, 0, 0, 1, 0, 1, 1, 0, 1, 0]",11.748589459184592,4.566941914184653,7.181647544999938,10.094766415865935,2.1574007574470646,80960,5,5
"[1, 0, 0, 1, 0, 1, 1, 0, 1, 1]",10.399727633750437,4.849877927474612,5.549849706275825,10.090067166065957,2.203878273860058,85994,6,4
"[1, 0, 0, 1, 0, 1, 1, 1, 0, 0]",12.173433932382174,4.525936219366942,7.647497713015232,10.250898512534512,2.2077094847683805,34493,5,5
"[1, 0, 0, 1, 0, 1, 1, 1, 0, 1]",10.378413827099326,4.82429620565262,5.554117621446706,10.08363545749804,2.219928514801925,70522,6,4
"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",9.9323310952021,4.918058487487586,5.014272607714514,10.074422944622047,2.160733466657054,64821,6,4
"[1, 0, 0, 1, 0, 1, 1, 1, 1, 1]",8.221300908449745,4.957163957857959,3.2641369505917863,9.979192997024692,2.194752464336739,70992,7,3
"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",13.911918803292176,3.924116890987661,9.987801912304516,10.15620089695573,2.0814908534511236,71875,3,7
"[1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",13.001061066044686,4.601317861615554,8.399743204429132,10.008720976733171,2.296374408112889,533,4,6
"[1, 0, 0, 1, 1, 0, 0, 0, 1, 0]",12.901596221458567,4.4686040426173435,8.432992178841223,9.993116077621522,2.146659116134395,54663,4,6
"[1, 0, 0, 1, 1, 0, 0, 0, 1, 1]",11.430050388772894,4.887929915003868,6.542120473769026,9.971605007929847,2.2247523044002318,17393,5,5
