Genome,Ave_fit,Std_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 0, 0, 0, 1, 0, 1, 0, 1, 0]",15.93575068584580,5.131207750881980,10.227771627391100,2.2097514981349400,35414,4,6
"[1, 0, 0, 0, 1, 0, 1, 0, 1, 1]",15.063113980402300,5.6066630460877500,10.120341102480800,2.2103943875910200,99796,5,5
"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",15.393593319943200,4.950791960996880,10.015323971919700,2.1823665399600600,15562,4,6
"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1]",15.29160313281400,5.749276074869610,10.089569382063100,2.1388746954327400,56031,5,5
"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0]",15.040585379726200,5.659910528120330,10.130740511515400,2.231919282081070,17371,5,5
"[1, 0, 0, 0, 1, 0, 1, 1, 1, 1]",14.40615882866540,6.545779815510890,10.03968303237810,2.1737806367477400,3899,6,4
"[1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",16.038278592211200,4.9410546740833900,10.227771627391100,2.2097514981349400,35414,3,7
"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",15.402837836168900,4.849252052999010,10.120341102480800,2.2103943875910200,99796,4,6
"[1, 0, 0, 0, 1, 1, 0, 0, 1, 0]",15.372122868603900,4.829440871333300,10.015323971919700,2.1823665399600600,15562,4,6
"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1]",15.265508936638300,5.556004716097150,10.089569382063100,2.1388746954327400,56031,5,5
"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",15.642775648230500,5.159285993162630,10.130740511515400,2.231919282081070,17371,4,6
"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",14.562352172466000,5.743993978819880,10.03968303237810,2.1737806367477400,3899,5,5
"[1, 0, 0, 0, 1, 1, 0, 1, 1, 0]",15.465415897408400,5.980539173629650,10.227771627391100,2.2097514981349400,35414,5,5
"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",14.416861285190100,6.216095246254170,10.120341102480800,2.2103943875910200,99796,6,4
